Year,Quarter,1 Mo-2 Mo_spread,1 Mo-3 Mo_spread,1 Mo-4 Mo_spread,1 Mo-6 Mo_spread,1 Mo-1 Yr_spread,1 Mo-2 Yr_spread,1 Mo-3 Yr_spread,1 Mo-5 Yr_spread,1 Mo-7 Yr_spread,1 Mo-10 Yr_spread,1 Mo-20 Yr_spread,1 Mo-30 Yr_spread,2 Mo-3 Mo_spread,2 Mo-4 Mo_spread,2 Mo-6 Mo_spread,2 Mo-1 Yr_spread,2 Mo-2 Yr_spread,2 Mo-3 Yr_spread,2 Mo-5 Yr_spread,2 Mo-7 Yr_spread,2 Mo-10 Yr_spread,2 Mo-20 Yr_spread,2 Mo-30 Yr_spread,3 Mo-4 Mo_spread,3 Mo-6 Mo_spread,3 Mo-1 Yr_spread,3 Mo-2 Yr_spread,3 Mo-3 Yr_spread,3 Mo-5 Yr_spread,3 Mo-7 Yr_spread,3 Mo-10 Yr_spread,3 Mo-20 Yr_spread,3 Mo-30 Yr_spread,4 Mo-6 Mo_spread,4 Mo-1 Yr_spread,4 Mo-2 Yr_spread,4 Mo-3 Yr_spread,4 Mo-5 Yr_spread,4 Mo-7 Yr_spread,4 Mo-10 Yr_spread,4 Mo-20 Yr_spread,4 Mo-30 Yr_spread,6 Mo-1 Yr_spread,6 Mo-2 Yr_spread,6 Mo-3 Yr_spread,6 Mo-5 Yr_spread,6 Mo-7 Yr_spread,6 Mo-10 Yr_spread,6 Mo-20 Yr_spread,6 Mo-30 Yr_spread,1 Yr-2 Yr_spread,1 Yr-3 Yr_spread,1 Yr-5 Yr_spread,1 Yr-7 Yr_spread,1 Yr-10 Yr_spread,1 Yr-20 Yr_spread,1 Yr-30 Yr_spread,2 Yr-3 Yr_spread,2 Yr-5 Yr_spread,2 Yr-7 Yr_spread,2 Yr-10 Yr_spread,2 Yr-20 Yr_spread,2 Yr-30 Yr_spread,3 Yr-5 Yr_spread,3 Yr-7 Yr_spread,3 Yr-10 Yr_spread,3 Yr-20 Yr_spread,3 Yr-30 Yr_spread,5 Yr-7 Yr_spread,5 Yr-10 Yr_spread,5 Yr-20 Yr_spread,5 Yr-30 Yr_spread,7 Yr-10 Yr_spread,7 Yr-20 Yr_spread,7 Yr-30 Yr_spread,10 Yr-20 Yr_spread,10 Yr-30 Yr_spread,20 Yr-30 Yr_spread
2020,Q2,-0.017936507936507917,-0.02888888888888888,,-0.0546031746031746,-0.06095238095238095,-0.08031746031746032,-0.12746031746031744,-0.24412698412698414,-0.4287301587301587,-0.5742857142857143,-1.0406349206349208,-1.2674603174603174,-0.010952380952380963,,-0.03666666666666668,-0.043015873015873035,-0.0623809523809524,-0.10952380952380952,-0.22619047619047622,-0.41079365079365077,-0.5563492063492064,-1.0226984126984129,-1.2495238095238095,,-0.025714285714285717,-0.03206349206349207,-0.051428571428571435,-0.09857142857142856,-0.21523809523809526,-0.3998412698412698,-0.5453968253968253,-1.0117460317460318,-1.2385714285714284,,,,,,,,,,-0.006349206349206354,-0.025714285714285717,-0.07285714285714284,-0.18952380952380954,-0.3741269841269841,-0.5196825396825396,-0.9860317460317461,-1.2128571428571426,-0.019365079365079363,-0.06650793650793649,-0.18317460317460318,-0.36777777777777776,-0.5133333333333333,-0.9796825396825398,-1.2065079365079363,-0.047142857142857125,-0.16380952380952382,-0.3484126984126984,-0.49396825396825395,-0.9603174603174605,-1.187142857142857,-0.1166666666666667,-0.30126984126984124,-0.4468253968253968,-0.9131746031746033,-1.14,-0.18460317460317455,-0.3301587301587301,-0.7965079365079366,-1.0233333333333332,-0.14555555555555555,-0.6119047619047621,-0.8387301587301587,-0.4663492063492065,-0.6931746031746031,-0.2268253968253966
2020,Q3,-0.011874999999999997,-0.02062499999999999,,-0.033906249999999985,-0.04187500000000001,-0.04812499999999999,-0.07171874999999998,-0.17890625,-0.36953125,-0.5578125,-1.05171875,-1.27015625,-0.008749999999999994,,-0.02203124999999999,-0.030000000000000013,-0.03624999999999999,-0.05984374999999999,-0.16703125000000002,-0.35765625,-0.5459375,-1.03984375,-1.25828125,,-0.013281249999999994,-0.02125000000000002,-0.027499999999999997,-0.05109374999999999,-0.15828125,-0.34890625,-0.5371875,-1.03109375,-1.24953125,,,,,,,,,,-0.007968750000000024,-0.014218750000000002,-0.0378125,-0.14500000000000002,-0.335625,-0.52390625,-1.0178125,-1.23625,-0.006249999999999978,-0.029843749999999974,-0.13703125,-0.32765625,-0.5159374999999999,-1.00984375,-1.22828125,-0.023593749999999997,-0.13078125000000002,-0.32140625,-0.5096875000000001,-1.00359375,-1.2220312500000001,-0.10718750000000002,-0.29781250000000004,-0.48609375,-0.98,-1.1984375,-0.190625,-0.37890625,-0.8728125,-1.09125,-0.18828125,-0.6821875,-0.900625,-0.49390625,-0.71234375,-0.21843750000000006
2020,Q4,-0.0049999999999999906,-0.009838709677419344,,-0.0196774193548387,-0.031451612903225803,-0.06661290322580646,-0.11338709677419354,-0.2864516129032258,-0.5325806451612904,-0.7814516129032258,-1.320967741935484,-1.5359677419354838,-0.004838709677419353,,-0.014677419354838711,-0.026451612903225813,-0.06161290322580647,-0.10838709677419354,-0.2814516129032258,-0.5275806451612904,-0.7764516129032258,-1.3159677419354838,-1.5309677419354837,,-0.009838709677419358,-0.02161290322580646,-0.056774193548387114,-0.10354838709677419,-0.27661290322580645,-0.522741935483871,-0.7716129032258064,-1.3111290322580644,-1.5261290322580643,,,,,,,,,,-0.011774193548387102,-0.046935483870967756,-0.09370967741935483,-0.2667741935483871,-0.5129032258064516,-0.761774193548387,-1.3012903225806451,-1.516290322580645,-0.035161290322580654,-0.08193548387096773,-0.255,-0.5011290322580646,-0.75,-1.289516129032258,-1.504516129032258,-0.04677419354838708,-0.21983870967741934,-0.46596774193548396,-0.7148387096774194,-1.2543548387096775,-1.4693548387096773,-0.17306451612903226,-0.4191935483870969,-0.6680645161290323,-1.2075806451612903,-1.4225806451612901,-0.2461290322580646,-0.495,-1.0345161290322582,-1.249516129032258,-0.2488709677419354,-0.7883870967741935,-1.0033870967741934,-0.5395161290322581,-0.754516129032258,-0.21499999999999986
2021,Q1,-0.0029508196721311497,-0.007049180327868859,,-0.02213114754098361,-0.03836065573770492,-0.08803278688524592,-0.20377049180327872,-0.5739344262295083,-0.957377049180328,-1.2918032786885245,-1.8926229508196721,-2.0424590163934426,-0.0040983606557377095,,-0.01918032786885246,-0.03540983606557377,-0.08508196721311477,-0.20081967213114754,-0.5709836065573771,-0.9544262295081968,-1.2888524590163934,-1.889672131147541,-2.0395081967213113,,-0.01508196721311475,-0.03131147540983606,-0.08098360655737706,-0.19672131147540983,-0.5668852459016395,-0.9503278688524591,-1.2847540983606556,-1.8855737704918032,-2.0354098360655737,,,,,,,,,,-0.01622950819672131,-0.06590163934426231,-0.1816393442622951,-0.5518032786885246,-0.9352459016393443,-1.269672131147541,-1.8704918032786886,-2.020327868852459,-0.049672131147541,-0.1654098360655738,-0.5355737704918033,-0.919016393442623,-1.2534426229508195,-1.8542622950819672,-2.0040983606557377,-0.11573770491803279,-0.48590163934426234,-0.869344262295082,-1.2037704918032786,-1.8045901639344262,-1.9544262295081967,-0.3701639344262296,-0.7536065573770492,-1.0880327868852457,-1.6888524590163934,-1.8386885245901639,-0.38344262295081966,-0.7178688524590162,-1.3186885245901638,-1.4685245901639343,-0.33442622950819656,-0.9352459016393442,-1.0850819672131147,-0.6008196721311476,-0.7506557377049181,-0.1498360655737705
2021,Q2,-0.0031249999999999993,-0.0078125,,-0.024374999999999997,-0.04234375,-0.15687500000000001,-0.33671875,-0.82328125,-1.2559375,-1.5734375,-2.15,-2.2406249999999996,-0.004687500000000001,,-0.021249999999999998,-0.039218750000000004,-0.15375,-0.33359375,-0.8201562499999999,-1.2528124999999999,-1.5703125,-2.146875,-2.2375,,-0.016562499999999997,-0.03453125,-0.14906250000000001,-0.32890625,-0.81546875,-1.248125,-1.565625,-2.1421875,-2.2328124999999996,,,,,,,,,,-0.017968750000000006,-0.1325,-0.31234375000000003,-0.7989062499999999,-1.2315625,-1.5490625,-2.1256250000000003,-2.21625,-0.11453125,-0.294375,-0.7809375,-1.2135937499999998,-1.5310937500000001,-2.1076562500000002,-2.19828125,-0.17984375,-0.66640625,-1.0990624999999998,-1.4165625,-1.993125,-2.0837499999999998,-0.48656249999999995,-0.91921875,-1.23671875,-1.8132812500000002,-1.90390625,-0.43265624999999996,-0.7501562500000001,-1.3267187500000002,-1.41734375,-0.3175000000000001,-0.8940625000000002,-0.9846874999999999,-0.5765625000000001,-0.6671874999999998,-0.09062499999999973
2021,Q3,-0.0037500000000000033,-0.0015625000000000014,,-0.005624999999999998,-0.02734375,-0.17765625000000002,-0.38312500000000005,-0.7515625,-1.0509375,-1.2767187500000001,-1.8090625,-1.88328125,0.002187500000000002,,-0.0018749999999999947,-0.023593749999999997,-0.17390625,-0.379375,-0.7478125,-1.0471875000000002,-1.27296875,-1.8053124999999999,-1.8795312499999999,,-0.004062499999999997,-0.02578125,-0.17609375000000002,-0.3815625,-0.75,-1.049375,-1.27515625,-1.8074999999999999,-1.8817187499999999,,,,,,,,,,-0.021718750000000002,-0.17203125000000002,-0.3775,-0.7459375,-1.0453125,-1.2710937500000001,-1.8034375,-1.87765625,-0.15031250000000002,-0.35578125000000005,-0.72421875,-1.02359375,-1.2493750000000001,-1.78171875,-1.8559375,-0.20546875,-0.57390625,-0.87328125,-1.0990625,-1.63140625,-1.705625,-0.3684375,-0.6678125,-0.8935937500000001,-1.4259374999999999,-1.5001562499999999,-0.29937500000000006,-0.5251562500000001,-1.0575,-1.13171875,-0.22578125000000004,-0.7581249999999999,-0.8323437499999999,-0.5323437499999999,-0.6065624999999999,-0.07421875
2021,Q4,-0.003548387096774186,0.00016129032258065112,,-0.04064516129032258,-0.14596774193548387,-0.4774193548387096,-0.7641935483870969,-1.1266129032258063,-1.360322580645161,-1.4790322580645159,-1.9106451612903226,-1.89,0.003709677419354837,,-0.03709677419354839,-0.14241935483870968,-0.47387096774193543,-0.7606451612903227,-1.1230645161290322,-1.356774193548387,-1.4754838709677418,-1.9070967741935485,-1.8864516129032258,,-0.04080645161290323,-0.1461290322580645,-0.4775806451612903,-0.7643548387096775,-1.126774193548387,-1.3604838709677418,-1.4791935483870966,-1.9108064516129033,-1.8901612903225806,,,,,,,,,,-0.10532258064516128,-0.4367741935483871,-0.7235483870967743,-1.0859677419354838,-1.3196774193548386,-1.4383870967741934,-1.87,-1.8493548387096774,-0.3314516129032258,-0.618225806451613,-0.9806451612903225,-1.2143548387096774,-1.3330645161290322,-1.7646774193548387,-1.7440322580645162,-0.2867741935483872,-0.6491935483870968,-0.8829032258064515,-1.0016129032258063,-1.433225806451613,-1.4125806451612903,-0.3624193548387096,-0.5961290322580644,-0.7148387096774191,-1.1464516129032258,-1.1258064516129032,-0.23370967741935478,-0.35241935483870956,-0.7840322580645163,-0.7633870967741936,-0.11870967741935479,-0.5503225806451615,-0.5296774193548388,-0.4316129032258067,-0.410967741935484,0.020645161290322678
2022,Q1,-0.09306451612903227,-0.21612903225806449,,-0.5248387096774193,-0.8870967741935484,-1.371290322580645,-1.5893548387096772,-1.7406451612903227,-1.840322580645161,-1.8579032258064516,-2.240806451612903,-2.165161290322581,-0.12306451612903221,,-0.4317741935483871,-0.7940322580645162,-1.2782258064516128,-1.496290322580645,-1.6475806451612904,-1.7472580645161289,-1.7648387096774194,-2.1477419354838707,-2.0720967741935485,,-0.30870967741935484,-0.6709677419354839,-1.1551612903225805,-1.3732258064516127,-1.5245161290322582,-1.6241935483870966,-1.6417741935483872,-2.0246774193548385,-1.9490322580645165,,,,,,,,,,-0.3622580645161291,-0.8464516129032257,-1.064516129032258,-1.2158064516129032,-1.3154838709677419,-1.3330645161290322,-1.7159677419354837,-1.6403225806451616,-0.4841935483870966,-0.7022580645161288,-0.8535483870967743,-0.9532258064516127,-0.9708064516129032,-1.3537096774193547,-1.2780645161290325,-0.21806451612903222,-0.36935483870967767,-0.4690322580645161,-0.48661290322580664,-0.8695161290322582,-0.793870967741936,-0.15129032258064545,-0.2509677419354839,-0.2685483870967744,-0.651451612903226,-0.5758064516129038,-0.09967741935483843,-0.11725806451612897,-0.5001612903225805,-0.4245161290322583,-0.017580645161290542,-0.4004838709677421,-0.3248387096774199,-0.38290322580645153,-0.30725806451612936,0.07564516129032217
2022,Q2,-0.2633870967741936,-0.44983870967741946,,-0.9927419354838711,-1.5504838709677418,-2.0666129032258063,-2.2353225806451613,-2.2961290322580648,-2.323387096774194,-2.278709677419355,-2.593225806451613,-2.390967741935484,-0.18645161290322587,,-0.7293548387096775,-1.2870967741935482,-1.8032258064516127,-1.9719354838709677,-2.0327419354838714,-2.0600000000000005,-2.0153225806451616,-2.3298387096774196,-2.1275806451612906,,-0.5429032258064517,-1.1006451612903223,-1.6167741935483868,-1.7854838709677419,-1.8462903225806453,-1.8735483870967744,-1.8288709677419355,-2.1433870967741937,-1.9411290322580645,,,,,,,,,,-0.5577419354838706,-1.0738709677419351,-1.2425806451612902,-1.3033870967741936,-1.3306451612903227,-1.2859677419354838,-1.6004838709677418,-1.3982258064516129,-0.5161290322580645,-0.6848387096774196,-0.745645161290323,-0.7729032258064521,-0.7282258064516132,-1.0427419354838712,-0.8404838709677422,-0.16870967741935505,-0.2295161290322585,-0.2567741935483876,-0.21209677419354867,-0.5266129032258067,-0.32435483870967774,-0.060806451612903434,-0.08806451612903254,-0.04338709677419361,-0.3579032258064516,-0.1556451612903227,-0.02725806451612911,0.017419354838709822,-0.2970967741935482,-0.09483870967741925,0.04467741935483893,-0.2698387096774191,-0.06758064516129014,-0.314516129032258,-0.11225806451612907,0.20225806451612893
2022,Q3,-0.3039062499999998,-0.49968749999999984,,-0.993125,-1.1439062499999997,-1.1284375,-1.12546875,-0.9732812499999999,-0.9373437499999997,-0.8473437499999998,-1.2496874999999998,-1.0079687499999999,-0.19578125000000002,,-0.6892187500000002,-0.8399999999999999,-0.8245312500000002,-0.8215625000000002,-0.669375,-0.6334374999999999,-0.5434375,-0.94578125,-0.7040625,,-0.4934375000000002,-0.6442187499999998,-0.6287500000000001,-0.6257812500000002,-0.47359375000000004,-0.43765624999999986,-0.34765625,-0.75,-0.50828125,,,,,,,,,,-0.15078124999999964,-0.13531249999999995,-0.13234374999999998,0.01984375000000016,0.05578125000000034,0.1457812500000002,-0.2565624999999998,-0.014843749999999822,0.015468749999999698,0.018437499999999662,0.1706249999999998,0.20656249999999998,0.29656249999999984,-0.10578125000000016,0.13593749999999982,0.0029687499999999645,0.1551562500000001,0.19109375000000028,0.28109375000000014,-0.12124999999999986,0.12046875000000012,0.15218750000000014,0.18812500000000032,0.2781250000000002,-0.12421874999999982,0.11750000000000016,0.03593750000000018,0.12593750000000004,-0.27640624999999996,-0.03468749999999998,0.08999999999999986,-0.31234375000000014,-0.07062500000000016,-0.40234375,-0.16062500000000002,0.24171874999999998
2022,Q4,-0.303114754098361,-0.4880327868852459,-0.7722557377049175,-0.8457377049180326,-0.9142622950819672,-0.688032786885246,-0.5509836065573768,-0.2960655737704916,-0.22836065573770492,-0.12737704918032788,-0.41770491803278675,-0.19606557377049194,-0.1849180327868849,-0.46914098360655654,-0.5426229508196716,-0.6111475409836062,-0.3849180327868851,-0.2478688524590158,0.0070491803278693865,0.07475409836065605,0.1757377049180331,-0.11459016393442578,0.10704918032786903,-0.28422295081967164,-0.3577049180327867,-0.42622950819672134,-0.20000000000000018,-0.0629508196721309,0.1919672131147543,0.25967213114754095,0.360655737704918,0.07032786885245912,0.29196721311475393,-0.07348196721311506,-0.1420065573770497,0.08422295081967146,0.22127213114754074,0.4761901639344259,0.5438950819672126,0.6448786885245896,0.35455081967213076,0.5761901639344256,-0.06852459016393464,0.15770491803278652,0.2947540983606558,0.549672131147541,0.6173770491803277,0.7183606557377047,0.4280327868852458,0.6496721311475406,0.22622950819672116,0.36327868852459044,0.6181967213114756,0.6859016393442623,0.7868852459016393,0.49655737704918046,0.7181967213114753,0.13704918032786928,0.39196721311475446,0.45967213114754113,0.5606557377049182,0.2703278688524593,0.4919672131147541,0.2549180327868852,0.32262295081967185,0.4236065573770489,0.13327868852459002,0.35491803278688483,0.06770491803278667,0.1686885245901637,-0.12163934426229517,0.09999999999999964,0.10098360655737704,-0.18934426229508183,0.03229508196721298,-0.29032786885245887,-0.06868852459016406,0.2216393442622948
2023,Q1,-0.13241935483871092,-0.2351612903225817,-0.3248387096774197,-0.37693548387096865,-0.2127419354838711,0.2038709677419348,0.4712903225806446,0.7449999999999997,0.8061290322580641,0.9003225806451609,0.6467741935483864,0.8004838709677413,-0.10274193548387078,-0.19241935483870876,-0.24451612903225772,-0.08032258064516018,0.33629032258064573,0.6037096774193556,0.8774193548387106,0.938548387096775,1.0327419354838718,0.7791935483870973,0.9329032258064522,-0.08967741935483797,-0.14177419354838694,0.022419354838710603,0.4390322580645165,0.7064516129032263,0.9801612903225814,1.0412903225806458,1.1354838709677426,0.8819354838709681,1.035645161290323,-0.05209677419354897,0.11209677419354858,0.5287096774193545,0.7961290322580643,1.0698387096774193,1.1309677419354838,1.2251612903225806,0.9716129032258061,1.125322580645161,0.16419354838709754,0.5808064516129035,0.8482258064516133,1.1219354838709683,1.1830645161290327,1.2772580645161296,1.023709677419355,1.17741935483871,0.4166129032258059,0.6840322580645157,0.9577419354838708,1.0188709677419352,1.113064516129032,0.8595161290322575,1.0132258064516124,0.2674193548387098,0.5411290322580649,0.6022580645161293,0.6964516129032261,0.4429032258064516,0.5966129032258065,0.27370967741935504,0.33483870967741947,0.4290322580645163,0.17548387096774176,0.3291935483870967,0.06112903225806443,0.15532258064516125,-0.09822580645161327,0.055483870967741655,0.09419354838709681,-0.1593548387096777,-0.0056451612903227755,-0.2535483870967745,-0.09983870967741959,0.15370967741935493
2023,Q2,-0.18317460317460377,-0.2938095238095251,-0.3288888888888897,-0.25492063492063544,0.026984126984126888,0.7114285714285709,1.026349206349206,1.2822222222222215,1.3285714285714278,1.3799999999999994,1.0369841269841267,1.1704761904761902,-0.11063492063492131,-0.1457142857142859,-0.07174603174603167,0.21015873015873066,0.8946031746031746,1.2095238095238097,1.4653968253968253,1.5117460317460316,1.5631746031746032,1.2201587301587304,1.353650793650794,-0.0350793650793646,0.03888888888888964,0.32079365079365196,1.005238095238096,1.320158730158731,1.5760317460317466,1.622380952380953,1.6738095238095245,1.3307936507936518,1.4642857142857153,0.07396825396825424,0.35587301587301656,1.0403174603174605,1.3552380952380956,1.6111111111111112,1.6574603174603175,1.7088888888888891,1.3658730158730163,1.49936507936508,0.2819047619047623,0.9663492063492063,1.2812698412698413,1.537142857142857,1.5834920634920633,1.6349206349206349,1.2919047619047621,1.4253968253968257,0.684444444444444,0.999365079365079,1.2552380952380946,1.301587301587301,1.3530158730158726,1.0099999999999998,1.1434920634920633,0.31492063492063505,0.5707936507936506,0.617142857142857,0.6685714285714286,0.3255555555555558,0.45904761904761937,0.2558730158730156,0.30222222222222195,0.35365079365079355,0.010634920634920775,0.14412698412698433,0.04634920634920636,0.09777777777777796,-0.2452380952380948,-0.11174603174603126,0.0514285714285716,-0.2915873015873012,-0.15809523809523762,-0.3430158730158728,-0.20952380952380922,0.13349206349206355
2023,Q3,-0.04539682539682488,-0.04984126984127002,-0.07317460317460256,-0.04238095238095241,0.09571428571428608,0.5690476190476188,0.8863492063492062,1.1742857142857144,1.2377777777777776,1.336031746031746,1.064285714285714,1.2463492063492065,-0.004444444444445139,-0.02777777777777768,0.0030158730158724723,0.14111111111111097,0.6144444444444437,0.9317460317460311,1.2196825396825393,1.2831746031746025,1.3814285714285708,1.109682539682539,1.2917460317460314,-0.02333333333333254,0.0074603174603176114,0.1455555555555561,0.6188888888888888,0.9361904761904762,1.2241269841269844,1.2876190476190477,1.385873015873016,1.114126984126984,1.2961904761904766,0.03079365079365015,0.16888888888888864,0.6422222222222214,0.9595238095238088,1.247460317460317,1.3109523809523802,1.4092063492063485,1.1374603174603166,1.319523809523809,0.1380952380952385,0.6114285714285712,0.9287301587301586,1.2166666666666668,1.28015873015873,1.3784126984126983,1.1066666666666665,1.288730158730159,0.4733333333333327,0.7906349206349201,1.0785714285714283,1.1420634920634916,1.2403174603174598,0.968571428571428,1.1506349206349205,0.3173015873015874,0.6052380952380956,0.6687301587301588,0.7669841269841271,0.49523809523809526,0.6773015873015877,0.28793650793650816,0.3514285714285714,0.4496825396825397,0.17793650793650784,0.3600000000000003,0.06349206349206327,0.16174603174603153,-0.11000000000000032,0.07206349206349216,0.09825396825396826,-0.1734920634920636,0.008571428571428896,-0.27174603174603185,-0.08968253968253936,0.18206349206349248
2023,Q4,-0.004032258064516014,0.023870967741935978,0.030645161290322243,0.09919354838709715,0.3224193548387104,0.7404838709677426,0.9683870967741939,1.120645161290323,1.0795161290322586,1.1012903225806454,0.7772580645161291,0.9575806451612907,0.027903225806451992,0.03467741935483826,0.10322580645161317,0.32645161290322644,0.7445161290322586,0.9724193548387099,1.124677419354839,1.0835483870967746,1.1053225806451614,0.7812903225806451,0.9616129032258067,0.006774193548386265,0.07532258064516117,0.29854838709677445,0.7166129032258066,0.9445161290322579,1.096774193548387,1.0556451612903226,1.0774193548387094,0.7533870967741931,0.9337096774193547,0.06854838709677491,0.2917741935483882,0.7098387096774204,0.9377419354838716,1.0900000000000007,1.0488709677419363,1.0706451612903232,0.7466129032258069,0.9269354838709685,0.22322580645161327,0.6412903225806454,0.8691935483870967,1.0214516129032258,0.9803225806451614,1.0020967741935483,0.678064516129032,0.8583870967741936,0.41806451612903217,0.6459677419354835,0.7982258064516126,0.7570967741935481,0.778870967741935,0.4548387096774187,0.6351612903225803,0.22790322580645128,0.3801612903225804,0.339032258064516,0.3608064516129028,0.03677419354838651,0.21709677419354811,0.1522580645161291,0.1111290322580647,0.13290322580645153,-0.19112903225806477,-0.010806451612903167,-0.04112903225806441,-0.01935483870967758,-0.3433870967741939,-0.16306451612903228,0.021774193548386833,-0.30225806451612947,-0.12193548387096786,-0.3240322580645163,-0.1437096774193547,0.1803225806451616
2024,Q1,0.027213114754098378,0.059016393442623105,0.10180327868852412,0.23016393442622984,0.6132786885245904,1.0309836065573768,1.245573770491803,1.391311475409836,1.3645901639344258,1.3568852459016396,1.0655737704918034,1.1827868852459007,0.03180327868852473,0.07459016393442575,0.20295081967213147,0.5860655737704921,1.0037704918032784,1.2183606557377047,1.3640983606557375,1.3373770491803274,1.3296721311475412,1.038360655737705,1.1555737704918023,0.04278688524590102,0.17114754098360674,0.5542622950819673,0.9719672131147536,1.18655737704918,1.3322950819672128,1.3055737704918027,1.2978688524590165,1.0065573770491802,1.1237704918032776,0.12836065573770572,0.5114754098360663,0.9291803278688526,1.143770491803279,1.2895081967213118,1.2627868852459017,1.2550819672131155,0.9637704918032792,1.0809836065573766,0.3831147540983606,0.8008196721311469,1.0154098360655732,1.161147540983606,1.134426229508196,1.1267213114754098,0.8354098360655735,0.9526229508196709,0.4177049180327863,0.6322950819672126,0.7780327868852455,0.7513114754098353,0.7436065573770492,0.4522950819672129,0.5695081967213103,0.21459016393442631,0.36032786885245915,0.33360655737704903,0.32590163934426286,0.0345901639344266,0.15180327868852395,0.14573770491803284,0.11901639344262271,0.11131147540983655,-0.17999999999999972,-0.06278688524590237,-0.026721311475410126,-0.03442622950819629,-0.32573770491803256,-0.2085245901639352,-0.007704918032786168,-0.29901639344262243,-0.18180327868852508,-0.29131147540983626,-0.17409836065573892,0.11721311475409735
2024,Q2,0.00031746031746049397,0.01555555555555621,0.019206349206348783,0.09079365079365154,0.3458730158730168,0.6558730158730155,0.8525396825396827,1.017777777777778,1.0250793650793648,1.033333333333334,0.8023809523809531,0.9012698412698423,0.015238095238095717,0.01888888888888829,0.09047619047619104,0.3455555555555563,0.655555555555555,0.8522222222222222,1.0174603174603174,1.0247619047619043,1.0330158730158736,0.8020634920634926,0.9009523809523818,0.003650793650792572,0.07523809523809533,0.33031746031746057,0.6403174603174593,0.8369841269841265,1.0022222222222217,1.0095238095238086,1.017777777777778,0.7868253968253969,0.8857142857142861,0.07158730158730275,0.326666666666668,0.6366666666666667,0.8333333333333339,0.9985714285714291,1.005873015873016,1.0141269841269853,0.7831746031746043,0.8820634920634935,0.25507936507936524,0.565079365079364,0.7617460317460312,0.9269841269841264,0.9342857142857133,0.9425396825396826,0.7115873015873015,0.8104761904761908,0.3099999999999987,0.5066666666666659,0.6719047619047611,0.679206349206348,0.6874603174603173,0.4565079365079363,0.5553968253968256,0.1966666666666672,0.3619047619047624,0.3692063492063493,0.3774603174603186,0.1465079365079376,0.24539682539682683,0.16523809523809518,0.1725396825396821,0.1807936507936514,-0.050158730158729625,0.04873015873015962,0.00730158730158692,0.01555555555555621,-0.2153968253968248,-0.11650793650793556,0.00825396825396929,-0.22269841269841173,-0.12380952380952248,-0.23095238095238102,-0.13206349206349177,0.09888888888888925
2024,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
